bayesCor,faceCor,wheelCor,negFacePosWheelBayes,negFacePosWheelFace,negFacePosWheelWheel,posFaceNegWheelBayes,posFaceNegWheelFace,posFaceNegWheelWheel,rmseBayes,rmseFace,rmseWheel,rmseNegFacePosWheelBayes,rmseNegFacePosWheelFace,rmseNegFacePosWheelWheel,rmsePosFaceNegWheelBayes,rmsePosFaceNegWheelFace,rmsePosFaceNegWheelWheel
0.807431681,0.73587073,0.690006594,0.577799958,0.323768676,0.472896778,0.615785519,0.690696613,0.242773239,1.255315136,1.401817666,1.550910614,1.762389975,1.925991156,2.314393377,1.748094727,1.882219552,2.262535873
0.818131956,0.720344436,0.70181255,0.498792675,0.3213564,0.410021277,0.683209423,0.586371923,0.350012349,1.223005157,1.448051824,1.524897842,1.776525914,1.828957309,2.367184402,1.57040162,2.149276297,2.112486115
0.825556137,0.735892588,0.699571002,0.60007937,0.374812724,0.485274198,0.669414079,0.622597832,0.303498624,1.177722136,1.384157505,1.505565138,1.56189556,1.67252318,2.234963946,1.591854998,2.083855634,2.154154655
0.806072637,0.720671357,0.691212584,0.513397254,0.430732058,0.360675898,0.698687642,0.643200811,0.422938486,1.226898165,1.400502738,1.520853902,1.765671854,1.726625148,2.467859605,1.352138359,1.921546427,1.756638612
0.791728252,0.733757572,0.657258512,0.584645444,0.364330901,0.463655649,0.592245408,0.720981872,0.185247516,1.255751424,1.366963614,1.565611845,1.636539066,1.808702822,2.241794833,1.594831196,1.751724325,2.210798399
0.824820026,0.723465846,0.719299768,0.605239173,0.392456682,0.47359857,0.634973682,0.631800464,0.403281696,1.177295309,1.41360806,1.462880513,1.612279921,1.645771152,2.280824254,1.475568534,1.981141794,1.789511529
0.804338312,0.723318068,0.693616376,0.507699817,0.38316176,0.420551537,0.638403123,0.66868333,0.292738242,1.238315254,1.401496179,1.510937338,1.844289128,1.823886271,2.397795329,1.5565071,1.878865246,2.093581534
0.815698757,0.747995866,0.690113374,0.531706086,0.372186723,0.432786992,0.766587468,0.747852798,0.354989169,1.204670575,1.346421251,1.518983461,1.793719759,1.751171048,2.327221466,1.300145043,1.683609666,2.020583428
0.803663144,0.719084991,0.697251529,0.578285282,0.337894778,0.464758824,0.691626855,0.642430141,0.339689914,1.246120541,1.42088574,1.523863766,1.708316971,1.842910369,2.330705273,1.378054703,1.928591418,1.976430721
0.789777077,0.740721498,0.653673598,0.439699433,0.391194999,0.358964054,0.608143608,0.731324929,0.136561611,1.287093143,1.364365819,1.624045378,1.917156897,1.691775946,2.460647586,1.601386844,1.708246974,2.383686677
0.815233325,0.737396441,0.69246921,0.583427673,0.33884046,0.468287591,0.677471056,0.675042727,0.368915211,1.209987243,1.379317694,1.528353742,1.689856244,1.861557555,2.322825095,1.577425087,1.899692014,2.017342458
0.808593722,0.749833671,0.681189321,0.442150827,0.501400683,0.28789058,0.709991318,0.691945129,0.352181669,1.225319763,1.333429397,1.541565537,1.903957277,1.57388958,2.576230084,1.392032974,1.85817637,1.95649335
0.801050658,0.729862815,0.677518174,0.555795654,0.30496569,0.462492727,0.592292476,0.612250824,0.270507684,1.239126011,1.372013528,1.548067144,1.652818783,1.772322272,2.276112019,1.605335673,1.992829284,2.133550483
0.823390876,0.745140107,0.695647122,0.583468666,0.27998226,0.498989608,0.692053083,0.710256042,0.249834561,1.197685639,1.374072034,1.525047135,1.747074957,1.949073124,2.26438316,1.391317377,1.812238617,2.089363349
0.827102423,0.713898734,0.715623778,0.680470848,0.221802986,0.619347312,0.658258131,0.686331623,0.293748386,1.158298453,1.426331176,1.456177792,1.46521164,2.002417132,1.979656491,1.544140278,1.857701757,2.140239755
0.818818155,0.736570954,0.702249007,0.63539248,0.283240422,0.540143486,0.626944298,0.672256461,0.334637994,1.203206202,1.38959227,1.501392232,1.575138158,1.943755594,2.182651248,1.590824533,1.937433566,1.966328765
0.817722888,0.752518418,0.683722197,0.493687244,0.422444058,0.346047194,0.673866687,0.785160835,0.209543922,1.209719407,1.349753833,1.551545338,1.843852625,1.691060164,2.483531462,1.505273936,1.579710949,2.150959821
0.807806536,0.735937367,0.685924342,0.505171478,0.401726683,0.396584228,0.626598416,0.690478734,0.253690153,1.223083353,1.362164964,1.534050154,1.814745661,1.841939621,2.450681567,1.579244894,1.831462035,2.118052188
0.788878123,0.734281971,0.660274679,0.594356895,0.41021264,0.473134536,0.519486913,0.68859492,0.171756516,1.284729001,1.36634188,1.5908045,1.675433807,1.640064778,2.295834961,1.8583053,1.874204966,2.362109217
0.826952141,0.747060838,0.709898773,0.492000723,0.394071007,0.400272151,0.637054966,0.626077777,0.293089792,1.179587694,1.363415191,1.494554343,1.876903666,1.787194137,2.448413639,1.463151469,2.006319272,1.999592779
0.804538481,0.746769547,0.677675383,0.522304698,0.392286662,0.424991524,0.619339829,0.760741396,0.158677404,1.242484654,1.3413611,1.556605048,1.857737099,1.722842394,2.39364179,1.617066614,1.651604476,2.306129143
0.810154342,0.726251857,0.698200517,0.544658927,0.406388903,0.437524118,0.687431534,0.64738669,0.363939222,1.227836868,1.398496172,1.511890112,1.799033895,1.776509683,2.366353508,1.437406787,1.93262471,1.902300334
0.815030666,0.73792344,0.693619055,0.636515106,0.214891683,0.556028064,0.65015251,0.79538789,0.204888527,1.200665094,1.361656099,1.511729566,1.525187069,2.028830407,2.119650095,1.468987436,1.518336418,2.221578951
0.825520464,0.726363117,0.709827384,0.6219734,0.29169721,0.539241717,0.722648847,0.676316599,0.32250758,1.179343411,1.417326249,1.499748264,1.606601363,2.023080532,2.182436789,1.401635737,1.855469417,2.039775629
0.827731724,0.745396682,0.700713604,0.560548984,0.433163922,0.424494299,0.662117958,0.660008187,0.340576709,1.166246249,1.349492469,1.498621515,1.667540129,1.674894202,2.335074617,1.514436211,1.9075733,1.938633103
0.836769578,0.741488548,0.717178706,0.673907131,0.242802383,0.575126132,0.687304181,0.757675482,0.277884465,1.14250062,1.369836271,1.461469758,1.50032742,2.044967139,2.115755124,1.424001793,1.653907588,2.070542697
0.803312027,0.744671144,0.674086377,0.52343623,0.359492014,0.421271477,0.671056817,0.614135996,0.352147099,1.245764854,1.34713599,1.563504984,1.774201316,1.836892367,2.413409804,1.534272287,2.040782174,1.867601885
0.806879424,0.747520042,0.688800725,0.576187567,0.37247038,0.502274889,0.759555831,0.684818553,0.353691583,1.241581639,1.359458274,1.538119912,1.694646609,1.809012145,2.250611997,1.349429698,1.899451044,1.932593942
0.803050904,0.725648202,0.694467863,0.591913735,0.317759613,0.500935057,0.673114983,0.666410211,0.252168422,1.261999245,1.417671534,1.542241307,1.715988234,1.976872566,2.264646182,1.576867044,1.929682043,2.250161628
0.80568878,0.762742995,0.684678381,0.610739608,0.371014217,0.496213999,0.632940159,0.732407851,0.265703566,1.220119474,1.278570768,1.521307009,1.515509369,1.638562004,2.184864003,1.576756228,1.738384691,2.136132827
0.814428568,0.724008261,0.691818693,0.568236077,0.360057073,0.404341004,0.66160911,0.675242519,0.346966189,1.212601364,1.413485839,1.522839387,1.664433038,1.881730373,2.401069547,1.497733764,1.865001016,2.020415644
0.825467594,0.736722293,0.691055074,0.564421759,0.29811287,0.452070402,0.722160628,0.739226036,0.230505708,1.176279288,1.386824326,1.533619601,1.66691158,1.897738381,2.310766477,1.329368444,1.735349743,2.111099962
0.797223717,0.731837897,0.680251402,0.486498526,0.343382929,0.443488336,0.571652526,0.671770799,0.244828356,1.275203419,1.398684292,1.552739859,1.869820532,1.855994732,2.34461968,1.682259784,1.886512357,2.072371376
0.806591105,0.731404424,0.690839255,0.524171533,0.395201459,0.423031592,0.6099529,0.704852484,0.169294089,1.217299952,1.375676748,1.498538814,1.758094707,1.687679871,2.288345119,1.556688461,1.790373277,2.194914122
0.82358097,0.738653149,0.704747001,0.506787413,0.3551032,0.450377285,0.715351497,0.642286182,0.334445348,1.189693261,1.378003599,1.503230058,1.789156947,1.797159028,2.349004894,1.368913468,1.982668361,2.003742772
0.813970685,0.745362458,0.6761219,0.445118982,0.465133291,0.307917912,0.678075079,0.733303508,0.205254725,1.214360818,1.355508238,1.549706094,1.90292488,1.630619231,2.462453563,1.443051197,1.72268554,2.120050743
0.805511898,0.708112064,0.687790602,0.663745559,0.20012941,0.563929571,0.718996903,0.649330084,0.353008416,1.238585919,1.448230436,1.521166892,1.520191032,2.002082251,2.098447934,1.329735428,1.923760796,1.955454489
0.817066322,0.73538517,0.70588145,0.563524614,0.325851509,0.482493863,0.651071202,0.673640163,0.301035767,1.195847899,1.37369648,1.486136704,1.657143927,1.719679639,2.235140672,1.485603366,1.874827722,2.069399825
0.821047635,0.763764869,0.700036785,0.527797299,0.400377857,0.442394917,0.68818696,0.809231393,0.256926005,1.196289791,1.303728433,1.522559521,1.830408741,1.756184423,2.378188397,1.366859515,1.508670854,2.06759318
0.809396573,0.715189009,0.69300159,0.514018091,0.360929548,0.415622113,0.669706147,0.619185974,0.291163372,1.223516793,1.433075427,1.519435191,1.793698752,1.806362869,2.379705238,1.493073556,2.003520921,2.007862699
0.806187723,0.722971273,0.677011367,0.56584086,0.259788633,0.491811285,0.687080081,0.659391551,0.319804552,1.235089755,1.407791871,1.553233762,1.725630968,2.030722406,2.281393255,1.507739044,1.957851453,2.064021031
0.808193712,0.739106228,0.69535088,0.47176273,0.482978667,0.322181055,0.633600333,0.604277087,0.324682952,1.234994193,1.374978359,1.52397716,1.854872184,1.658777974,2.544615179,1.521299575,2.057076062,2.000895838
0.81249147,0.741331235,0.689364071,0.697852534,0.242532457,0.602443239,0.620518105,0.670012679,0.284533508,1.228237152,1.378207959,1.556368288,1.49729121,2.030520791,2.105192362,1.627551048,1.911923438,2.124241456
0.783775531,0.72336287,0.665779652,0.430077986,0.412487082,0.322878421,0.599309766,0.669051874,0.235339358,1.324257909,1.433056113,1.606179517,1.988788343,1.747893862,2.568437696,1.597209195,1.909288709,2.17930052
0.817211158,0.719360874,0.697819964,0.63883787,0.321044634,0.490233883,0.679363763,0.523865335,0.469565181,1.200737745,1.429170617,1.496808905,1.5398747,1.899383085,2.19850409,1.38403473,2.20861615,1.712445167
0.821688189,0.733558445,0.699933574,0.585868561,0.279999073,0.509729696,0.669264948,0.737976981,0.252158057,1.169856081,1.373418591,1.499375159,1.629197945,1.991390067,2.279734898,1.509155571,1.706328369,2.140847074
0.805527842,0.72384055,0.682723271,0.55780407,0.277271139,0.472269239,0.632300664,0.639249018,0.309223926,1.228446633,1.401218502,1.528838586,1.743773055,1.95534022,2.25255899,1.572915481,1.954378272,2.027580592
0.796126387,0.718399994,0.669553678,0.553019156,0.342218506,0.465024135,0.706594756,0.613613671,0.289785443,1.263955881,1.406907153,1.558217146,1.745853342,1.81159873,2.313981601,1.461692076,2.073169043,2.072374263
0.792100814,0.732712367,0.677870654,0.51470922,0.313294199,0.445046149,0.603907415,0.657818447,0.284416207,1.275108443,1.380743608,1.544787215,1.765214635,1.837069078,2.31881246,1.665548472,1.962001436,2.031579519
0.802978149,0.735323412,0.680237822,0.543949766,0.464169801,0.424074889,0.689596184,0.680093751,0.273227329,1.256301869,1.38756843,1.576056858,1.804795688,1.618689121,2.406071207,1.429231063,1.896567012,2.072524634
0.83255667,0.732766482,0.713044205,0.673908138,0.270074091,0.561029265,0.683182904,0.687926079,0.36549809,1.149014828,1.390561016,1.476381711,1.487059416,1.948035724,2.131457238,1.415312129,1.828526899,1.90836853
0.816979753,0.746701982,0.699985222,0.605611536,0.424388994,0.457003764,0.621294252,0.703419006,0.258704114,1.205843538,1.359255877,1.497593028,1.620467361,1.700742872,2.298477859,1.545572174,1.86287891,2.056250439
0.824913352,0.738988846,0.700751447,0.614831328,0.355685067,0.507330967,0.681353921,0.612592633,0.371140093,1.180410578,1.381164727,1.505539245,1.618916982,1.874575026,2.220215323,1.416015538,2.035047648,1.970976669
0.795591051,0.742770498,0.680809013,0.502195533,0.482568527,0.365567401,0.712675955,0.699891264,0.343440906,1.272878354,1.364307092,1.557555768,1.827263006,1.588455207,2.437419084,1.373561618,1.80755639,2.046238043
0.825134451,0.723328509,0.697708344,0.569234678,0.288022651,0.469743549,0.726574601,0.657567408,0.327475733,1.168335848,1.411854593,1.489824581,1.653879751,1.923425876,2.249317569,1.459023891,1.966380732,2.113525165
0.843286554,0.747641825,0.715022385,0.623755095,0.227667207,0.528773475,0.735964159,0.726784526,0.350753713,1.118933182,1.360130625,1.469157773,1.487398979,1.964470421,2.155382877,1.324800537,1.746939523,1.971964787
0.811182072,0.726508055,0.69918187,0.565105826,0.395345224,0.471887838,0.702896718,0.670573201,0.327096155,1.236482033,1.411522525,1.521455941,1.781929652,1.749216576,2.310723385,1.401267401,1.902578809,1.95734719
0.808172906,0.693233641,0.709325568,0.664551859,0.255610577,0.538860998,0.553009039,0.657620983,0.288006494,1.234311981,1.494064723,1.491534981,1.490309668,2.034678204,2.168643,1.666852523,1.911490077,2.050948737
0.813316546,0.72067857,0.713724858,0.652118266,0.227541953,0.603785607,0.714160816,0.641905702,0.351151584,1.223386371,1.422902903,1.485559151,1.54742455,1.995478156,2.066097012,1.419036264,2.012264208,2.038382513
0.819763712,0.737940165,0.695200207,0.639719333,0.284477521,0.527786966,0.679983204,0.699853877,0.303629259,1.205163698,1.387202194,1.529342843,1.547497848,1.962100364,2.232873698,1.465081596,1.834171857,2.03200179
0.800368496,0.724946593,0.674570271,0.583986021,0.294075888,0.499534546,0.601986109,0.62835261,0.241799708,1.248819711,1.401169931,1.558162339,1.653395944,1.96179598,2.258233555,1.721133255,2.041460912,2.21934691
0.823091547,0.71795779,0.7063047,0.575168905,0.345828594,0.463876462,0.62808529,0.616767085,0.316736599,1.192711781,1.441845888,1.499801129,1.688963656,1.798633442,2.315013505,1.619732061,2.089407991,2.059371716
0.815115083,0.741710613,0.698000543,0.564891431,0.407383133,0.453920533,0.698875802,0.699657007,0.324639461,1.202296714,1.352472615,1.490981067,1.746987066,1.743701679,2.28566167,1.431662825,1.837548299,1.999012324
0.815254202,0.732879019,0.702051679,0.539997032,0.403738759,0.42810318,0.713051225,0.685234642,0.381359255,1.218027769,1.402611081,1.515324069,1.765507358,1.755389049,2.349797922,1.371593777,1.849727088,1.941160784
0.824135605,0.727180302,0.707642345,0.561702968,0.345481936,0.448215423,0.655754948,0.629771973,0.300234539,1.18408377,1.396171618,1.482271942,1.735732369,1.752149019,2.325697225,1.588961062,2.046134363,2.063520513
0.823395464,0.728940381,0.713137786,0.598590919,0.290350418,0.514011044,0.656344413,0.653900536,0.348271951,1.190123015,1.412130919,1.493282644,1.640642789,2.012320979,2.267993508,1.495390061,1.967098605,1.982234359
0.803061776,0.716733927,0.697808547,0.580282748,0.300442696,0.486638881,0.63939667,0.574344094,0.395865687,1.250047201,1.434347079,1.50452452,1.702618261,1.969459364,2.277151843,1.496108969,2.142487754,1.784377429
0.829080648,0.728263108,0.705531549,0.67224616,0.252292742,0.558018611,0.745426433,0.713688982,0.310432345,1.177282494,1.424481107,1.494255306,1.572866021,2.076973039,2.169266015,1.329022521,1.844849552,1.962861483
0.826484466,0.727815973,0.695655743,0.602479042,0.294625832,0.469000348,0.733879645,0.711781311,0.262406882,1.173271801,1.413157976,1.518217059,1.588302973,2.061190568,2.30060759,1.330504504,1.772929586,2.149217935
0.825353383,0.73738506,0.685009812,0.505555393,0.446675526,0.353854925,0.743069631,0.695370564,0.334952117,1.17802896,1.381071708,1.526959473,1.764146095,1.636229931,2.433678524,1.442154907,1.90872941,2.03224295
0.810729502,0.72226413,0.697071898,0.608786437,0.373272366,0.49713367,0.735061026,0.6677984,0.363082638,1.221145054,1.40903713,1.512471754,1.631791186,1.828953525,2.249569113,1.31127877,1.880975995,1.906862565
0.809881911,0.725137107,0.715119182,0.630287488,0.386800764,0.544002272,0.566347292,0.555139828,0.345067626,1.226850968,1.408960214,1.477901599,1.659513201,1.677578484,2.168987542,1.826268494,2.225127666,2.14661951
0.80384258,0.737330857,0.680990029,0.497241931,0.428489213,0.400580157,0.6172008,0.609520785,0.256502678,1.250165023,1.37123055,1.557041907,1.832570754,1.627086689,2.390861796,1.680219175,2.057045767,2.172703487
0.814997,0.729819634,0.693128008,0.551071616,0.348737634,0.46257389,0.665813941,0.64997011,0.208937239,1.210305291,1.397152068,1.523180044,1.664601898,1.773720191,2.28377136,1.594094818,1.989608469,2.269867569
0.796207899,0.734500224,0.665173842,0.468730834,0.367148501,0.386426695,0.676173508,0.726934741,0.250424804,1.247875964,1.365349508,1.557622506,1.814742482,1.741382044,2.374942109,1.505426531,1.739083407,2.160598591
0.781944754,0.735790364,0.642924571,0.397450226,0.437849975,0.283457702,0.630143277,0.687374117,0.231777462,1.308464422,1.382210098,1.635478438,1.943921453,1.763794296,2.629083403,1.54195707,1.858206565,2.108890617
0.824384951,0.749527756,0.694416366,0.617190995,0.350333448,0.506807232,0.67846437,0.721640055,0.174059669,1.16196385,1.317327328,1.497735615,1.65677571,1.794258345,2.195987555,1.433826897,1.713384123,2.251301289
0.812499988,0.72680316,0.694492665,0.583918139,0.352211914,0.460039482,0.712806289,0.704950035,0.303447017,1.221666991,1.406487921,1.523150949,1.74648347,1.934344365,2.350195064,1.356404061,1.799792842,2.06873641
0.819917658,0.734954174,0.69626558,0.607278436,0.369567639,0.45068464,0.66578176,0.728914823,0.247290082,1.19638936,1.387218978,1.501940531,1.693524686,1.929998928,2.348165856,1.506347902,1.755512104,2.118250205
0.798327961,0.711738531,0.689227739,0.540250338,0.298789522,0.472831868,0.609393023,0.582783547,0.35036662,1.281945651,1.472360933,1.555190965,1.738561789,2.014284924,2.352851905,1.66000712,2.148815106,1.97691302
0.82490459,0.761944861,0.68804531,0.537893702,0.364142309,0.475914638,0.640498044,0.783661468,0.161169467,1.189941768,1.329383574,1.548772778,1.796039001,1.940990966,2.360481992,1.613697806,1.597407465,2.314715805
0.814291702,0.729520065,0.708548747,0.627631246,0.372686112,0.563730671,0.62232701,0.669101595,0.274161206,1.222744474,1.388757822,1.491700991,1.622661743,1.703597625,2.168649436,1.619587058,1.892404681,2.107282608
0.818432123,0.749783745,0.678937997,0.533253942,0.301690225,0.469054269,0.674994068,0.736641021,0.198016371,1.1789588,1.32714178,1.52548487,1.688887048,1.848918481,2.221277702,1.560983979,1.669722226,2.273607688
0.808046765,0.719769601,0.691318316,0.591448563,0.194638632,0.525456721,0.655193689,0.639885221,0.284823059,1.243947281,1.434042879,1.546056934,1.734936949,2.100696023,2.246977568,1.513089503,1.932752973,2.10936507
0.805581551,0.752721312,0.678197,0.55573887,0.300714888,0.437267792,0.638496468,0.731751228,0.251561961,1.234769771,1.327730619,1.565445011,1.638610629,1.773514791,2.280317668,1.546491964,1.681347947,2.221160986
0.796490129,0.711375041,0.681883755,0.576033621,0.447377251,0.392368497,0.598691396,0.568642557,0.396900777,1.267846007,1.45598274,1.5439183,1.662746861,1.690718612,2.371772978,1.756290516,2.167709715,1.956618445
0.81882165,0.720903341,0.70973894,0.660881689,0.195822364,0.577354173,0.645452768,0.623945133,0.262265021,1.17855438,1.397240957,1.451521721,1.524966294,2.011917329,2.060980131,1.504866497,1.976380173,1.975043873
0.84309862,0.756875569,0.697207779,0.572608985,0.351476497,0.456037691,0.712837507,0.806005403,0.152291159,1.129074264,1.3577489,1.538730975,1.646843096,1.930448565,2.343766639,1.369149412,1.516537717,2.327601913
0.801898529,0.747682298,0.665273485,0.562017611,0.432447657,0.428613735,0.704511538,0.703229132,0.334833688,1.231888641,1.317628716,1.562420267,1.706185766,1.57866728,2.324065487,1.505628406,1.803461344,2.111687009
0.793210668,0.760339419,0.657573929,0.481815434,0.415288983,0.331994897,0.666595563,0.743627429,0.219972421,1.252663955,1.2849922,1.581245715,1.783105045,1.758220555,2.49006736,1.384422579,1.640533679,2.13848925
0.818777703,0.732004875,0.699807549,0.622553751,0.357816179,0.502428665,0.707875569,0.637401271,0.304303762,1.196221995,1.367190514,1.506758118,1.622589621,1.832021006,2.280039578,1.406082606,1.987320513,2.100145276
0.797849618,0.725709511,0.689985663,0.542485045,0.272312441,0.499002656,0.599799236,0.676826637,0.301775279,1.257263492,1.389006694,1.515235584,1.721993086,1.856570298,2.241371963,1.742626143,1.918038701,2.111612065
0.815087908,0.728606088,0.707453472,0.517437429,0.334679242,0.426858783,0.597481576,0.6376742,0.244307274,1.219623857,1.409907944,1.517061917,1.80130171,1.841215734,2.421030024,1.561539652,1.949709904,2.074339619
0.824763482,0.729235102,0.701433532,0.573831998,0.252127903,0.505972425,0.642555488,0.699895294,0.273876344,1.190419953,1.413163156,1.524610906,1.732946613,1.996614347,2.270900126,1.518010078,1.828708373,2.083196614
0.82455801,0.755208968,0.688825198,0.607247689,0.272171348,0.498720978,0.737175013,0.72515914,0.30532728,1.195558339,1.349250226,1.539380687,1.635202005,1.973491894,2.253682855,1.410812491,1.825995821,2.074022722
0.824847158,0.723678624,0.704241849,0.684967896,0.130439873,0.597231909,0.631748447,0.590746143,0.27532323,1.199717156,1.429533351,1.526432736,1.557279051,2.294977975,2.150651468,1.631125847,2.101502872,2.244197393
0.796620172,0.728301222,0.678174085,0.582194378,0.363642066,0.51938357,0.663165114,0.724746494,0.183160254,1.269812916,1.400651417,1.571044842,1.690992442,1.8059847,2.250469213,1.59258059,1.753493652,2.355791991
0.832980325,0.747190854,0.689140646,0.524814468,0.365707211,0.408596562,0.731461398,0.742527407,0.281218339,1.14546511,1.351887594,1.525017418,1.729054584,1.809945918,2.368520896,1.399422355,1.68191981,2.198182238
0.805077768,0.730527548,0.69215114,0.495712215,0.361752805,0.416186658,0.651009634,0.572869861,0.377319797,1.243854547,1.391324677,1.522155134,1.877927248,1.788783418,2.404358596,1.510899535,2.128245277,1.780098308
0.823940771,0.736257878,0.705777089,0.543623123,0.384785379,0.428703196,0.634457262,0.596790554,0.288798293,1.206399559,1.410707417,1.526881946,1.812119451,1.756146966,2.391643697,1.675367246,2.134607032,2.163244769
0.814447746,0.741665174,0.6804225,0.554315309,0.333451606,0.462087096,0.74744335,0.754226332,0.245329489,1.207016296,1.367342236,1.543237998,1.707075409,1.891462673,2.292567821,1.314188506,1.69875115,2.083256774
0.80472509,0.707871861,0.71347514,0.625969985,0.209795113,0.592183208,0.527565751,0.680536872,0.266201811,1.241281866,1.463144429,1.466559264,1.54328393,2.110735595,2.052518804,1.881971944,1.902216629,2.229958181
0.812223751,0.745219546,0.681272256,0.554328636,0.381780607,0.437290217,0.700481879,0.673302224,0.291510026,1.231444279,1.367755916,1.569582323,1.778044114,1.876411533,2.39901677,1.420409795,1.872413675,2.076918596
0.786743137,0.736044964,0.668268566,0.429588235,0.43681545,0.306047668,0.634724944,0.704583463,0.201173665,1.279871066,1.359815722,1.550936623,1.919084133,1.65262449,2.511198579,1.689706225,1.829944332,2.23192155
0.806271454,0.721821091,0.692982743,0.534100919,0.371432614,0.446272483,0.681340313,0.704226806,0.295785477,1.242508414,1.413350039,1.52107764,1.779634654,1.719659891,2.307936779,1.427111222,1.819251487,2.066798671
0.81183261,0.737469148,0.678158905,0.540185906,0.400301042,0.423290666,0.669804203,0.552149001,0.476450009,1.222904773,1.393891617,1.546883728,1.686931926,1.777074752,2.339285529,1.662667705,2.258851763,1.889673354
0.816387246,0.722827602,0.69959664,0.556978983,0.264625078,0.482201655,0.722149682,0.614674533,0.398468372,1.209020369,1.427661836,1.501858741,1.712450918,2.029359899,2.27135956,1.362979598,2.060241531,1.826053016
0.801297143,0.734825872,0.67592857,0.524276542,0.29938033,0.458513185,0.64090289,0.692170972,0.273601797,1.254402613,1.384439714,1.551949293,1.79213375,1.874304941,2.307799451,1.595387057,1.865751276,2.09289776
0.794860266,0.708877425,0.681726884,0.531162726,0.377972915,0.427737069,0.598115752,0.649512578,0.225500669,1.262159035,1.437514812,1.529729119,1.75629299,1.842161631,2.330676735,1.548585508,1.908296856,2.124159109
0.808607475,0.758798721,0.675262011,0.535010012,0.416729026,0.416171318,0.649242702,0.687145848,0.272164672,1.204847254,1.291296936,1.531589596,1.724165431,1.643817003,2.336972772,1.430186467,1.810274836,2.014554091
0.788767236,0.728047003,0.670409863,0.544155787,0.503185273,0.420971656,0.707670485,0.652293788,0.375791944,1.270540203,1.376937766,1.550527228,1.714134242,1.545716749,2.302182066,1.49139567,1.976006203,1.992683084
0.817102198,0.735400082,0.687699489,0.568442726,0.348677042,0.414979954,0.665251322,0.744427301,0.211057556,1.204857162,1.376289627,1.537337893,1.740386813,1.952071568,2.408763305,1.468889419,1.656063865,2.218337433
0.811044149,0.729819983,0.678538506,0.55798048,0.306145539,0.474812606,0.621716341,0.674980787,0.227234469,1.226121527,1.400885651,1.568277006,1.686450359,1.958628294,2.313394457,1.564612923,1.846577912,2.19777674
0.813286895,0.748651879,0.681515044,0.517376366,0.396253274,0.418033478,0.627072846,0.61145583,0.289383009,1.212658344,1.337776172,1.545357723,1.850436475,1.710911233,2.389671521,1.679540213,2.076911162,2.153549366
0.822231066,0.733282954,0.692743432,0.617004165,0.303206596,0.490517546,0.713078647,0.660763306,0.306684598,1.179841045,1.384986058,1.513995672,1.590882682,1.940942367,2.242519307,1.416737461,1.926062785,2.099553445
0.826862735,0.72048042,0.715531923,0.58554072,0.343697446,0.485740473,0.726981108,0.655627061,0.353028806,1.160564591,1.393291499,1.45738913,1.637737215,1.754598296,2.28205197,1.2623624,1.91182251,1.894663836
0.822081491,0.745587036,0.704349938,0.611258113,0.237433114,0.512135007,0.657091483,0.683360703,0.301564666,1.178132351,1.333936586,1.496682791,1.609238151,1.979410869,2.226234172,1.490729872,1.830615035,2.078200067
0.799350472,0.760564839,0.655789837,0.515765575,0.34663033,0.391871301,0.609619913,0.784245479,0.18695877,1.243776702,1.292402672,1.599325976,1.744072826,1.790681103,2.435163543,1.531927412,1.557906015,2.216895929
0.802604936,0.729609228,0.685105686,0.571146079,0.417247748,0.458740063,0.753894573,0.727669028,0.314555571,1.253386411,1.406400792,1.542690217,1.70487491,1.752776386,2.308894514,1.305636981,1.776809543,2.018122893
0.796079266,0.719465944,0.664923663,0.534442026,0.36995193,0.409540592,0.65424601,0.666166813,0.24487244,1.252934754,1.410445384,1.573709944,1.712918232,1.721052917,2.338990272,1.48066186,1.935375587,2.064944659
0.806591463,0.718894683,0.693859633,0.555518425,0.39487185,0.412374257,0.68998578,0.680459788,0.338164137,1.214421905,1.391529037,1.491873637,1.643134553,1.726023543,2.361604279,1.392658824,1.848933429,1.868517027
0.823649291,0.733475405,0.720553207,0.562007975,0.345695762,0.464657413,0.678661438,0.748809949,0.256005177,1.19777345,1.405860041,1.48535891,1.790401604,1.80928464,2.34378701,1.435581789,1.719617902,2.17650132
0.8358566,0.74056986,0.692503103,0.600581288,0.270911866,0.487263881,0.780193986,0.69854315,0.335682018,1.128976791,1.368967288,1.502944705,1.59118284,1.998782019,2.223465184,1.267942656,1.835359679,2.025740554
0.793506218,0.727976961,0.676878627,0.532426955,0.383613618,0.431883838,0.645752359,0.726905357,0.2546476,1.267503108,1.380880733,1.553545616,1.764164186,1.760868125,2.341765951,1.424497508,1.699337052,2.059301529
0.825188483,0.740559717,0.70201639,0.577973757,0.37445599,0.449657156,0.658920114,0.655174301,0.369483114,1.171912281,1.363812981,1.478760058,1.715263256,1.829168156,2.296874349,1.51472095,1.952475085,1.942815822
0.809954421,0.727126609,0.695507299,0.474331579,0.402382988,0.38093646,0.651467539,0.678917821,0.274976812,1.252077267,1.430686493,1.543438032,1.861806453,1.676901258,2.452180012,1.532489851,1.883536656,2.05339069
0.818958788,0.737867148,0.686167358,0.560064628,0.293455276,0.448578898,0.710697505,0.725957694,0.305494593,1.195652791,1.368287744,1.536936811,1.714807234,1.939847703,2.369184435,1.350321136,1.751053511,2.039193006
